t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
24,0.78845736036427,-1.57604303169087,0.78845736036427,0,0,0,1.00087206906897,0.191244746825899,3.88022947106492e-14,0.191244746825899,0,0,0,0.0461093005846537,0.0530122629061291
24.2,0.792992515529661,-1.58510626986624,0.792992515529661,0,0,0,1.00087914741682,0.192797028509251,-1.2267964422108e-14,0.192797028509251,0,0,0,0.0467013993527535,0.0534855079484035
24.4,0.797507195884188,-1.59412854411024,0.797507195884188,0,0,0,1.00088624013706,0.194352462056667,-5.91193760612896e-15,0.194352462056667,0,0,0,0.047296291883914,0.0539592326584965
24.6,0.802001585472028,-1.60311022234857,0.802001585472028,0,0,0,1.00089334739278,0.195911083236492,-7.57727214306669e-15,0.195911083236492,0,0,0,0.0478939755854806,0.0544334499995514
24.8,0.806475865866949,-1.61205166757969,0.806475865866949,0,0,0,1.0009004693335,0.197472924836943,-2.22599716437344e-14,0.197472924836943,0,0,0,0.0484944479406781,0.0549081716009065
25,0.810930216216329,-1.62095323796214,0.810930216216329,0,0,0,1.00090760609589,0.199038016827914,2.69784194983913e-14,0.199038016827914,0,0,0,0.0490977065059232,0.0553834078314053
25.2,0.815364813284195,-1.62981528689988,0.815364813284195,0,0,0,1.00091475780445,0.200606386515872,-1.27675647831893e-15,0.200606386515872,0,0,0,0.0497037489082463,0.0558591678698919
25.4,0.819779831493312,-1.63863816312582,0.819779831493312,0,0,0,1.00092192457224,0.20217805869298,-1.33781874467331e-14,0.20217805869298,0,0,0,0.0503125728428175,0.0563354597728808
25.6,0.824175442966349,-1.64742221078348,0.824175442966349,0,0,0,1.0009291065015,0.203753055778998,1.06303854607859e-14,0.203753055778998,0,0,0,0.0509241760705711,0.0568122905394114
25.8,0.828551817566148,-1.65616776950692,0.828551817566148,0,0,0,1.00093630368425,0.205331397957111,-2.22599716437344e-14,0.205331397957111,0,0,0,0.0515385564159255,0.0572896661731147
26,0.832909122935104,-1.6648751744989,0.832909122935104,0,0,0,1.00094351620294,0.206913103303923,1.99562588676372e-14,0.206913103303923,0,0,0,0.0521557117645928,0.0577675917415319
26.2,0.837247524533702,-1.67354475660742,0.837247524533702,0,0,0,1.00095074413093,0.208498187912558,1.11022302462516e-16,0.208498187912558,0,0,0,0.0527756400614745,0.0582460714327372
26.4,0.841567185678219,-1.68217684240053,0.841567185678219,0,0,0,1.00095798753311,0.210086666010874,2.79776202205539e-14,0.210086666010874,0,0,0,0.0533983393086401,0.0587251086093248
26.6,0.845868267577609,-1.69077175423967,0.845868267577609,0,0,0,1.00096524646636,0.211678550073008,7.57727214306669e-15,0.211678550073008,0,0,0,0.0540238075633839,0.0592047058598324
26.8,0.85015092936961,-1.69932981035131,0.85015092936961,0,0,0,1.00097252098006,0.213273850926215,1.59594559789866e-14,0.213273850926215,0,0,0,0.0546520429363572,0.0596848650476692
27,0.854415328156068,-1.70785132489721,0.854415328156068,0,0,0,1.00097981111651,0.214872577851712,1.31006316905768e-14,0.214872577851712,0,0,0,0.055283043589772,0.060165587357633
27.2,0.858661619037519,-1.71633660804311,0.858661619037519,0,0,0,1.00098711691145,0.216474738680861,2.07056594092592e-14,0.216474738680861,0,0,0,0.0559168077356736,0.0606468733400943
27.4,0.86288995514704,-1.72478596602601,0.86288995514704,0,0,0,1.00099443839437,0.218080339886095,-1.33781874467331e-14,0.218080339886095,0,0,0,0.056553333634279,0.0611287229529331
27.6,0.867100487683383,-1.73319970122007,0.867100487683383,0,0,0,1.001001775589,0.219689386667453,-1.75692793646931e-14,0.219689386667453,0,0,0,0.0571926195923783,0.0616111356013123
27.8,0.871293365943419,-1.74157811220112,0.871293365943419,0,0,0,1.00100912851361,0.221301883034182,1.4738210651899e-14,0.221301883034182,0,0,0,0.0578346639617955,0.0620941101753738
28,0.8754687373539,-1.74992149380982,0.8754687373539,0,0,0,1.00101649718141,0.222917831882144,-2.692290834716e-14,0.222917831882144,0,0,0,0.0584794651379079,0.0625776450859413
28.2,0.879626747502564,-1.75823013721352,0.879626747502564,0,0,0,1.00102388160085,0.224537235067495,4.49640324973188e-15,0.224537235067495,0,0,0,0.0591270215582201,0.0630617382983159
28.4,0.883767540168595,-1.76650432996693,0.883767540168595,0,0,0,1.00103128177599,0.226160093475544,2.10387263166467e-14,0.226160093475544,0,0,0,0.0597773317009906,0.0635463873642465
28.6,0.887891257352457,-1.77474435607139,0.887891257352457,0,0,0,1.00103869770673,0.227786407086625,5.77315972805081e-15,0.227786407086625,0,0,0,0.0604303940839097,0.0640315894521567
28.8,0.891998039305111,-1.78295049603311,0.891998039305111,0,0,0,1.00104612938914,0.229416175038088,2.11497486191092e-14,0.229416175038088,0,0,0,0.0610862072628253,0.0645173413757077
