t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
15.4,-0.570694936039225,0.570979546585738,0,0,0,0,1.00028465105194,-6.30051566474776e-15,0.0973999155871891,0.0274480357924738,0,0,0,0.0102373257910169,0.0121151202949895
15.6,-0.576325778400989,0.576613364303994,0,0,0,0,1.0002876272598,2.85882428840978e-15,0.0985063879423616,0.0276469282039797,0,0,0,0.0104576978283975,0.0122827966364627
15.8,-0.581925074397951,0.582215619852664,0,0,0,0,1.00029058766713,-1.06858966120171e-14,0.0996075850647925,0.0278441657390079,0,0,0,0.0106797548669194,0.0124486832342543
16,-0.587493175533138,0.587786664902119,0,0,0,0,1.0002935324412,-1.20875531806064e-14,0.100703556753952,0.028039771956042,0,0,0,0.0109034885735412,0.0126127823319645
16.2,-0.593030427432105,0.593326845277734,0,0,0,0,1.00029646178174,-1.8547663405144e-14,0.101794366698226,0.0282337707729706,0,0,0,0.0111288908942494,0.0127751003036912
16.4,-0.598537169973351,0.598836501088704,0,0,0,0,1.00029937591938,2.87339596560798e-14,0.102880091787766,0.0284261864529092,0,0,0,0.0113559540430188,0.0129356474517137
16.6,-0.604013737415328,0.60431596685333,0,0,0,0,1.00030227511392,2.13995487996499e-14,0.10396082138069,0.0286170435843582,0,0,0,0.0115846704912368,0.0130944377934929
16.8,-0.609460458520124,0.609765571620894,0,0,0,0,1.00030515965251,-5.1833537462187e-15,0.105036656531916,0.028806367057364,0,0,0,0.0118150329575714,0.0132514888399802
17,-0.614877656673928,0.615185639090233,0,0,0,0,1.00030802984776,5.86336534880161e-15,0.10610770919185,0.028994182035395,0,0,0,0.0120470343982656,0.0134068213672116
17.2,-0.620265650004348,0.62057648772511,0,0,0,0,1.00031088603581,2.0421164759199e-14,0.107174101383315,0.0291805139240404,0,0,0,0.0122806679978387,0.0135604591831286
17.4,-0.625624751494682,0.625938430866495,0,0,0,0,1.00031372857433,1.43773881688958e-14,0.108235964364542,0.0293653883373549,0,0,0,0.0125159271601791,0.0137124288915035
17.6,-0.63095526909521,0.631271776841858,0,0,0,0,1.00031655784051,2.05183092738537e-14,0.109293437785205,0.0295488310621643,0,0,0,0.0127528055000114,0.0138627596547689
17.8,-0.63625750583159,0.636576829071551,0,0,0,0,1.00031937422905,1.06650799303054e-14,0.110346668842181,0.029730868020763,0,0,0,0.0129912968347222,0.014011482957454
18,-0.641531759910437,0.641853886172395,0,0,0,0,1.00032217815019,6.77929934411736e-15,0.111395811441738,0.0299115252328944,0,0,0,0.0132313951765297,0.0141586323718171
18.2,-0.646778324822158,0.647103242058539,0,0,0,0,1.0003249700277,-6.61276589042359e-15,0.112441025373516,0.030090828777045,0,0,0,0.013473094724982,0.0143042433271406
18.4,-0.65199748944111,0.65232518603969,0,0,0,0,1.00032775029698,1.92137972199191e-14,0.113482475501926,0.0302688047518564,0,0,0,0.0137163898597717,0.0144483528840234
18.6,-0.65718953812316,0.657520002916794,0,0,0,0,1.00033051940314,4.47558656802016e-15,0.114520330979163,0.0304454792375476,0,0,0,0.0139612751338517,0.014590999514864
18.8,-0.662354750800714,0.662687973075237,0,0,0,0,1.00033327779923,1.56472057533108e-14,0.115554764484689,0.0306208782584413,0,0,0,0.0142077452668408,0.0147322228915891
19,-0.66749340307527,0.667829372575656,0,0,0,0,1.00033602594446,-1.01793573570319e-14,0.116585951493718,0.0307950277458758,0,0,0,0.0144557951387057,0.0148720636815344
19.2,-0.672605766307585,0.672944473242426,0,0,0,0,1.00033876430251,9.499345754449e-15,0.117614069578756,0.0309679535028546,0,0,0,0.0147054197837092,0.0150105633522472
